date,OT,Radia,EquiT,EnvT,Press,Humility
2020/1/16 11:45,53.2995,985,6.17463,10.3,1042.92144,70.7404
2020/1/16 12:00,64.9366,676,18.91593,9.8,1042.6185,70.7404
2020/1/16 12:15,58.4518,951,16.07364,10.1,1041.91164,70.7404
2020/1/16 12:30,59.5178,721,14.60349,10.4,1041.81066,70.7404
2020/1/16 12:45,33.5787,586,12.7413,10.3,1042.01262,70.7404
2020/1/16 13:00,32.9569,365,7.64478,9.9,1042.01262,70.7404
2020/1/16 13:15,48.1472,617,8.23284,10.1,1042.01262,70.7404
2020/1/16 13:30,56.5863,772,8.91891,10.3,1041.91164,71.7807
2020/1/16 13:45,49.0356,677,10.09503,10.8,1041.6087,71.7807
2020/1/16 14:00,39.5305,629,16.07364,10.5,1041.6087,72.821
2020/1/16 14:15,19.1878,289,10.87911,10.4,1040.90184,72.821
2020/1/16 14:30,16.6117,202,9.89901,10.2,1040.80086,72.821
2020/1/16 14:45,14.7462,213,10.58508,10,1041.40674,73.8613
2020/1/16 15:00,16.7005,169,10.58508,10.1,1041.50772,74.9016
2020/1/16 15:15,12.7919,192,10.58508,10,1041.40674,74.9016
2020/1/16 15:30,13.1472,152,8.8209,9.9,1041.20478,74.9016
2020/1/16 15:45,9.7716,148,8.33085,9.8,1041.20478,75.9419
2020/1/16 16:00,8.2614,118,7.15473,9.6,1041.1038,75.9419
2020/1/16 16:15,5.5076,101,5.48856,9.4,1041.20478,76.9822
2020/1/16 16:30,3.5533,62,3.82239,9.1,1041.1038,76.9822
2020/1/16 16:45,1.7767,40,3.03831,8.8,1041.6087,76.9822
2020/1/16 17:00,0,20,2.74428,8.4,1042.1136,83.224
2020/1/16 17:15,0,2,2.35224,8.1,1042.31556,84.2643
2020/1/16 17:30,0,0,2.05821,7.7,1042.6185,85.3046
2020/1/16 17:45,0,0,1.86219,7.5,1042.92144,85.3046
2020/1/16 18:00,0,0,1.66617,7.5,1042.82046,85.3046
2020/1/16 18:15,0,0,1.56816,7.1,1042.82046,86.3449
2020/1/16 18:30,0,0,1.66617,7.1,1042.82046,87.3852
2020/1/16 18:45,0,0,1.76418,7.1,1042.82046,87.3852
2020/1/16 19:00,0,0,1.66617,7,1042.82046,87.3852
2020/1/16 19:15,0,0,1.37214,6.9,1042.92144,87.3852
2020/1/16 19:30,0,0,1.37214,6.8,1043.1234,88.4255
2020/1/16 19:45,0,0,1.27413,6.7,1043.02242,88.4255
2020/1/16 20:00,0,0,1.56816,6.7,1043.1234,88.4255
2020/1/16 20:15,0,0,1.47015,6.5,1043.1234,88.4255
2020/1/16 20:30,0,0,1.56816,6.4,1043.22438,88.4255
2020/1/16 20:45,0,0,1.76418,6.2,1043.1234,88.4255
2020/1/16 21:00,0,0,1.9602,6,1043.1234,88.4255
2020/1/16 21:15,0,0,1.56816,6,1043.32536,88.4255
2020/1/16 21:30,0,0,0.88209,5.9,1043.22438,87.3852
2020/1/16 21:45,0,0,1.37214,5.6,1043.42634,87.3852
2020/1/16 22:00,0,0,1.76418,5.5,1043.52732,87.3852
2020/1/16 22:15,0,0,2.05821,5.6,1043.72928,87.3852
2020/1/16 22:30,0,0,2.15622,5.4,1043.83026,86.3449
2020/1/16 22:45,0,0,2.15622,5.6,1043.93124,85.3046
2020/1/16 23:00,0,0,2.05821,5.5,1044.03222,85.3046
2020/1/16 23:15,0,0,1.76418,5.5,1044.1332,84.2643
2020/1/16 23:30,0,0,1.86219,5.5,1044.03222,83.224
2020/1/16 23:45,0,0,1.76418,5.4,1044.33516,82.1837
2020/1/17 0:00,0,0,1.56816,5.5,1044.03222,81.1434
2020/1/17 0:15,0,0,1.07811,5.4,1043.72928,80.1031
2020/1/17 0:30,0,0,0.9801,5.5,1043.52732,79.0628
2020/1/17 0:45,0,0,0.68607,5.5,1043.22438,78.0225
2020/1/17 1:00,0,0,0.39204,5.5,1043.32536,76.9822
2020/1/17 1:15,0,0,0.9801,5.4,1043.42634,75.9419
2020/1/17 1:30,0,0,0.88209,5.3,1043.52732,74.9016
2020/1/17 1:45,0,0,1.17612,5.3,1043.52732,73.8613
2020/1/17 2:00,0,0,0.58806,5.2,1043.42634,72.821
2020/1/17 2:15,0,0,0.88209,5.2,1043.52732,71.7807
2020/1/17 2:30,0,0,1.27413,5.1,1043.42634,69.7001
2020/1/17 2:45,0,0,1.66617,5,1043.42634,68.6598
2020/1/17 3:00,0,0,1.76418,5,1043.52732,67.6195
2020/1/17 3:15,0,0,1.76418,5.1,1043.1234,66.5792
2020/1/17 3:30,0,0,1.86219,5.2,1042.82046,66.5792
2020/1/17 3:45,0,0,1.9602,5.1,1042.92144,65.5389
2020/1/17 4:00,0,0,2.15622,5.1,1043.1234,64.4986
2020/1/17 4:15,0,0,2.35224,5.2,1043.32536,64.4986
2020/1/17 4:30,0,0,2.54826,5.1,1043.32536,63.4583
2020/1/17 4:45,0,0,2.54826,5.2,1043.1234,62.418
2020/1/17 5:00,0,0,2.15622,5.3,1042.51752,62.418
2020/1/17 5:15,0,0,2.05821,5.3,1042.71948,62.418
2020/1/17 5:30,0,0,2.05821,5.5,1043.02242,62.418
2020/1/17 5:45,0,0,1.56816,5.4,1043.22438,62.418
2020/1/17 6:00,0,0,1.37214,5.4,1042.82046,62.418
2020/1/17 6:15,0,0,1.56816,5.3,1042.6185,63.4583
2020/1/17 6:30,0,0,1.27413,5.2,1042.71948,64.4986
2020/1/17 6:45,0,0,1.27413,5.3,1043.02242,64.4986
2020/1/17 7:00,0,0,1.07811,5.3,1043.1234,65.5389
2020/1/17 7:15,0,0,1.66617,5.2,1043.42634,67.6195
2020/1/17 7:30,0.4442,2,2.74428,5.2,1042.71948,68.6598
2020/1/17 7:45,1.599,19,2.84229,5.2,1042.82046,69.7001
2020/1/17 8:00,3.5533,29,3.82239,5.2,1042.6185,71.7807
2020/1/17 8:15,7.0178,67,4.50846,5.1,1042.6185,73.8613
2020/1/17 8:30,6.3071,87,4.99851,5.2,1042.31556,75.9419
2020/1/17 8:45,8.5279,83,6.37065,5.4,1042.51752,76.9822
2020/1/17 9:00,14.1244,113,7.05672,5.6,1042.21458,79.0628
2020/1/17 9:15,36.2437,230,6.95871,6,1042.21458,80.1031
2020/1/17 9:30,25.5838,245,8.91891,6.5,1042.41654,82.1837
2020/1/17 9:45,17.3223,232,7.93881,6.7,1042.51752,84.2643
2020/1/17 10:00,30.8249,214,7.64478,6.8,1042.92144,85.3046
2020/1/17 10:15,59.962,638,7.15473,7.7,1042.92144,86.3449
2020/1/17 10:30,57.9188,799,7.54677,8.2,1042.92144,87.3852
2020/1/17 10:45,61.3833,802,7.44876,8.4,1043.02242,88.4255
2020/1/17 11:00,66.7132,889,7.54677,9.1,1042.92144,89.4658
2020/1/17 11:15,68.6676,903,7.15473,9.1,1042.71948,89.4658
2020/1/17 11:30,67.2462,910,7.8408,9.6,1042.41654,90.5061
2020/1/17 11:45,76.396,1011,8.13483,9.4,1042.21458,91.5464
2020/1/17 12:00,68.2234,928,7.64478,9.5,1041.70968,91.5464
2020/1/17 12:15,74.6193,1056,10.87911,9.9,1041.40674,92.5867
2020/1/17 12:30,74.4417,993,12.15324,10,1041.00282,93.627
2020/1/17 12:45,70.7995,1016,11.85921,10.2,1040.5989,93.627
2020/1/17 13:00,69.9112,895,14.99553,10.5,1040.49792,93.627
2020/1/17 13:15,68.4011,916,12.54528,10.5,1040.5989,94.6673
2020/1/17 13:30,50.9011,911,14.30946,10.5,1040.39694,95.7076
2020/1/17 13:45,56.5863,837,13.62339,10.6,1040.39694,95.7076
2020/1/17 14:00,54.632,755,11.27115,10.5,1040.19498,95.7076
2020/1/17 14:15,53.4772,793,8.62488,10.8,1040.094,95.7076
2020/1/17 14:30,46.7259,709,6.95871,10.9,1040.39694,96.7479
2020/1/17 14:45,40.9518,638,7.05672,10.5,1040.29596,96.7479
2020/1/17 15:00,35.1777,564,6.8607,10.7,1040.29596,96.7479
2020/1/17 15:15,28.6929,473,6.66468,10.6,1040.29596,97.7882
2020/1/17 15:30,22.5635,393,6.17463,10.6,1040.094,97.7882
2020/1/17 15:45,16.434,322,6.17463,10.4,1040.29596,97.7882
2020/1/17 16:00,9.9492,240,6.27264,10.2,1040.49792,97.7882
2020/1/17 16:15,6.5736,161,5.68458,9.7,1040.80086,97.7882
2020/1/17 16:30,3.3756,93,5.39055,8.9,1040.80086,98.8285
2020/1/17 16:45,1.6878,48,4.80249,8.1,1040.80086,98.8285
2020/1/17 17:00,0,22,4.31244,7.4,1040.90184,99.8688
2020/1/17 17:15,0,6,3.72438,6.9,1041.1038,99.8688
2020/1/17 17:30,0,0,3.52836,6.6,1041.20478,99.8688
2020/1/17 17:45,0,0,3.33234,6.4,1041.1038,99.8688
2020/1/17 18:00,0,0,3.43035,5.9,1041.40674,99.8688
2020/1/17 18:15,0,0,3.13632,5.4,1041.40674,99.8688
2020/1/17 18:30,0,0,3.03831,5.1,1041.81066,100.9091
2020/1/17 18:45,0,0,2.9403,4.7,1041.70968,100.9091
2020/1/17 19:00,0,0,2.84229,4.4,1041.81066,100.9091
2020/1/17 19:15,0,0,2.9403,4.1,1041.91164,101.9494
2020/1/17 19:30,0,0,3.13632,4,1042.1136,101.9494
2020/1/17 19:45,0,0,2.9403,3.9,1042.31556,101.9494
2020/1/17 20:00,0,0,2.84229,4,1042.41654,101.9494
2020/1/17 20:15,0,0,3.13632,3.8,1042.31556,101.9494
2020/1/17 20:30,0,0,3.23433,3.6,1042.41654,102.9897
2020/1/17 20:45,0,0,3.13632,3.3,1042.6185,81.1434
2020/1/17 21:00,0,0,3.23433,3.2,1042.6185,79.0628
2020/1/17 21:15,0,0,3.03831,3.2,1042.82046,76.9822
2020/1/17 21:30,0,0,3.33234,3,1043.02242,75.9419
2020/1/17 21:45,0,0,3.23433,2.6,1043.22438,73.8613
2020/1/17 22:00,0,0,3.23433,2.4,1043.42634,71.7807
2020/1/17 22:15,0,0,2.35224,2.3,1043.6283,70.7404
2020/1/17 22:30,0,0,2.64627,2.2,1043.6283,69.7001
2020/1/17 22:45,0,0,2.74428,2.1,1043.6283,68.6598
2020/1/17 23:00,0,0,2.9403,2.1,1043.72928,68.6598
2020/1/17 23:15,0,0,2.64627,1.9,1043.72928,67.6195
2020/1/17 23:30,0,0,1.76418,1.8,1043.93124,66.5792
2020/1/17 23:45,0,0,1.56816,1.7,1043.93124,66.5792
2020/1/18 0:00,0,0,1.56816,1.6,1043.72928,66.5792
2020/1/18 0:15,0,0,1.76418,1.5,1043.83026,65.5389
2020/1/18 0:30,0,0,1.56816,1.4,1043.6283,65.5389
2020/1/18 0:45,0,0,1.56816,1.3,1043.52732,65.5389
2020/1/18 1:00,0,0,1.56816,1.2,1043.6283,65.5389
2020/1/18 1:15,0,0,2.05821,1.1,1043.52732,65.5389
2020/1/18 1:30,0,0,2.25423,0.9,1043.52732,65.5389
2020/1/18 1:45,0,0,2.45025,0.7,1043.42634,65.5389
2020/1/18 2:00,0,0,2.54826,0.4,1043.22438,64.4986
2020/1/18 2:15,0,0,2.84229,0.1,1043.32536,64.4986
2020/1/18 2:30,0,0,2.84229,0,1043.52732,64.4986
2020/1/18 2:45,0,0,2.9403,-0.3,1043.52732,64.4986
2020/1/18 3:00,0,0,3.13632,-0.5,1043.52732,64.4986
2020/1/18 3:15,0,0,3.13632,-0.8,1043.52732,63.4583
2020/1/18 3:30,0,0,2.25423,-1,1043.52732,63.4583
2020/1/18 3:45,0,0,2.9403,-1.1,1043.52732,62.418
2020/1/18 4:00,0,0,2.9403,-1.2,1043.22438,62.418
2020/1/18 4:15,0,0,3.23433,-1.3,1043.02242,61.3777
2020/1/18 4:30,0,0,3.33234,-1.2,1042.92144,60.3374
2020/1/18 4:45,0,0,3.03831,-1.2,1042.71948,59.2971
2020/1/18 5:00,0,0,3.23433,-1.3,1042.82046,58.2568
2020/1/18 5:15,0,0,3.13632,-1.3,1042.82046,58.2568
2020/1/18 5:30,0,0,3.03831,-1.4,1042.82046,57.2165
2020/1/18 5:45,0,0,2.9403,-1.5,1043.02242,56.1762
2020/1/18 6:00,0,0,2.84229,-1.5,1043.22438,56.1762
2020/1/18 6:15,0,0,3.03831,-1.4,1043.1234,55.1359
2020/1/18 6:30,0,0,3.23433,-1.5,1043.1234,54.0956
2020/1/18 6:45,0,0,3.23433,-1.4,1042.92144,54.0956
2020/1/18 7:00,0,0,3.9204,-1.4,1042.92144,53.0553
2020/1/18 7:15,0,0,4.31244,-1.4,1042.6185,52.015
2020/1/18 7:30,0.6218,9,4.80249,-1.5,1043.1234,52.015
2020/1/18 7:45,1.7767,35,4.99851,-1.3,1042.92144,52.015
2020/1/18 8:00,2.3985,33,5.29254,-1.4,1042.82046,53.0553
2020/1/18 8:15,3.3756,29,5.48856,-1.3,1042.6185,53.0553
2020/1/18 8:30,4.797,45,5.8806,-1.2,1042.51752,54.0956
2020/1/18 8:45,5.5076,68,6.17463,-1.1,1042.6185,54.0956
2020/1/18 9:00,5.8629,74,6.46866,-0.9,1042.6185,54.0956
2020/1/18 9:15,6.5736,79,6.37065,-1,1042.71948,55.1359
2020/1/18 9:30,11.6371,110,6.95871,-1,1042.92144,56.1762
2020/1/18 9:45,11.7259,143,7.44876,-1,1043.22438,57.2165
2020/1/18 10:00,11.1929,128,7.25274,-0.9,1043.52732,58.2568
2020/1/18 10:15,8.7056,141,7.35075,-0.9,1043.32536,59.2971
2020/1/18 10:30,10.8376,91,8.13483,-0.9,1043.22438,60.3374
2020/1/18 10:45,5.5076,120,8.42886,-0.9,1043.02242,61.3777
2020/1/18 11:00,5.2411,55,8.72289,-1.1,1042.6185,62.418
2020/1/18 11:15,7.9949,52,8.8209,-1,1042.82046,63.4583
2020/1/18 11:30,11.1929,105,8.33085,-1,1042.71948,64.4986
2020/1/18 11:45,15.9899,157,8.13483,-0.8,1042.51752,65.5389
2020/1/18 12:00,23.5406,206,8.23284,-0.5,1042.41654,66.5792
2020/1/18 12:15,25.2284,313,9.01692,-0.4,1041.91164,67.6195
2020/1/18 12:30,32.5127,323,8.23284,-0.2,1041.40674,68.6598
2020/1/18 12:45,54.9873,492,8.42886,0.8,1041.20478,68.6598
2020/1/18 13:00,61.6498,816,8.33085,0.6,1040.90184,69.7001
2020/1/18 13:15,62.5381,825,8.03682,1,1040.80086,70.7404
2020/1/18 13:30,60.8503,887,8.13483,1.7,1040.80086,70.7404
2020/1/18 13:45,55.165,773,8.13483,2,1040.80086,70.7404
2020/1/18 14:00,46.9036,300,8.42886,1.7,1040.90184,71.7807
2020/1/18 14:15,50.9899,526,8.23284,2.3,1040.69988,71.7807
2020/1/18 14:30,50.6346,718,8.52687,2.4,1040.90184,71.7807
2020/1/18 14:45,46.8148,722,8.42886,2.6,1040.69988,71.7807
2020/1/18 15:00,42.3731,664,7.44876,2.5,1041.00282,70.7404
2020/1/18 15:15,29.5812,551,7.25274,2.5,1041.00282,70.7404
2020/1/18 15:30,39.797,608,6.95871,2.7,1041.1038,70.7404
2020/1/18 15:45,23.0965,474,6.76269,2.6,1041.1038,70.7404
2020/1/18 16:00,12.6142,380,6.66468,2.4,1040.90184,70.7404
2020/1/18 16:15,12.9696,215,6.46866,2.3,1040.90184,70.7404
2020/1/18 16:30,10.9264,260,6.27264,2.2,1041.20478,70.7404
2020/1/18 16:45,6.0406,183,6.17463,2.2,1041.1038,70.7404
2020/1/18 17:00,2.2208,91,5.97861,1.9,1040.80086,71.7807
2020/1/18 17:15,0,24,5.97861,1.5,1040.90184,71.7807
2020/1/18 17:30,0,0,5.97861,1.1,1041.1038,72.821
2020/1/18 17:45,0,0,5.97861,0.7,1041.40674,72.821
2020/1/18 18:00,0,0,5.97861,0.5,1041.40674,72.821
2020/1/18 18:15,0,0,5.97861,0.2,1041.40674,73.8613
2020/1/18 18:30,0,0,5.97861,0,1041.6087,74.9016
2020/1/18 18:45,0,0,5.8806,-0.1,1041.70968,74.9016
2020/1/18 19:00,0,0,5.78259,-0.3,1041.6087,74.9016
2020/1/18 19:15,0,0,5.78259,-0.3,1041.6087,75.9419
2020/1/18 19:30,0,0,5.68458,-0.3,1041.81066,75.9419
2020/1/18 19:45,0,0,5.68458,-0.4,1041.81066,76.9822
2020/1/18 20:00,0,0,5.68458,-0.5,1041.81066,76.9822
2020/1/18 20:15,0,0,5.68458,-0.6,1041.40674,76.9822
2020/1/18 20:30,0,0,5.48856,-0.7,1041.40674,83.224
2020/1/18 20:45,0,0,5.39055,-0.7,1041.6087,84.2643
2020/1/18 21:00,0,0,5.29254,-0.7,1041.70968,85.3046
2020/1/18 21:15,0,0,5.58657,-0.7,1041.40674,85.3046
2020/1/18 21:30,0,0,5.68458,-0.6,1041.50772,85.3046
2020/1/18 21:45,0,0,5.68458,-0.6,1041.50772,86.3449
2020/1/18 22:00,0,0,5.78259,-0.6,1041.70968,87.3852
2020/1/18 22:15,0,0,5.68458,-0.8,1041.91164,87.3852
2020/1/18 22:30,0,0,5.68458,-1,1042.01262,87.3852
2020/1/18 22:45,0,0,5.58657,-0.9,1041.91164,87.3852
2020/1/18 23:00,0,0,5.58657,-1.1,1041.91164,88.4255
2020/1/18 23:15,0,0,5.48856,-1,1041.81066,88.4255
2020/1/18 23:30,0,0,5.48856,-1.2,1041.91164,88.4255
2020/1/18 23:45,0,0,5.29254,-1.2,1041.6087,88.4255
2020/1/19 0:00,0,0,5.29254,-1.2,1041.50772,88.4255
2020/1/19 0:15,0,0,5.39055,-1.1,1041.40674,88.4255
2020/1/19 0:30,0,0,5.29254,-1.2,1041.30576,88.4255
2020/1/19 0:45,0,0,5.29254,-1.2,1041.30576,88.4255
2020/1/19 1:00,0,0,5.29254,-1.4,1041.00282,87.3852
2020/1/19 1:15,0,0,5.29254,-1.7,1040.69988,87.3852
2020/1/19 1:30,0,0,5.29254,-1.9,1040.69988,87.3852
2020/1/19 1:45,0,0,5.29254,-2.1,1040.90184,87.3852
2020/1/19 2:00,0,0,5.19453,-2.1,1040.90184,86.3449
2020/1/19 2:15,0,0,5.29254,-2.2,1040.80086,85.3046
2020/1/19 2:30,0,0,5.19453,-2.3,1041.00282,85.3046
2020/1/19 2:45,0,0,5.19453,-2.4,1041.00282,84.2643
2020/1/19 3:00,0,0,5.19453,-2.5,1040.80086,83.224
2020/1/19 3:15,0,0,5.09652,-2.6,1040.80086,82.1837
2020/1/19 3:30,0,0,4.99851,-2.7,1040.5989,81.1434
2020/1/19 3:45,0,0,4.99851,-2.8,1040.19498,79.0628
2020/1/19 4:00,0,0,4.99851,-2.7,1040.19498,76.9822
2020/1/19 4:15,0,0,4.9005,-2.7,1039.89204,75.9419
2020/1/19 4:30,0,0,4.99851,-2.8,1039.48812,73.8613
2020/1/19 4:45,0,0,4.99851,-2.8,1038.98322,71.7807
2020/1/19 5:00,0,0,4.99851,-2.9,1038.78126,70.7404
2020/1/19 5:15,0,0,4.9005,-3,1038.68028,69.7001
2020/1/19 5:30,0,0,4.60647,-2.9,1038.68028,68.6598
2020/1/19 5:45,0,0,4.41045,-2.9,1039.18518,68.6598
2020/1/19 6:00,0,0,4.41045,-3.3,1039.48812,67.6195
2020/1/19 6:15,0,0,4.50846,-3.1,1039.38714,66.5792
2020/1/19 6:30,0,0,4.50846,-3.2,1039.69008,66.5792
2020/1/19 6:45,0,0,4.50846,-3.5,1039.79106,66.5792
2020/1/19 7:00,0,0,4.50846,-3.5,1040.094,65.5389
2020/1/19 7:15,0,0,4.50846,-3.5,1039.69008,65.5389
2020/1/19 7:30,2.2208,16,4.50846,-3.4,1039.79106,65.5389
2020/1/19 7:45,4.4416,42,4.70448,-3.2,1039.89204,65.5389
2020/1/19 8:00,6.6624,148,4.70448,-3,1039.99302,65.5389
2020/1/19 8:15,9.1498,214,4.80249,-2.7,1039.79106,65.5389
2020/1/19 8:30,19.2767,288,5.09652,-2.4,1039.69008,65.5389
2020/1/19 8:45,30.2031,365,5.19453,-2,1039.69008,64.4986
2020/1/19 9:00,36.2437,434,5.19453,-1.7,1039.38714,64.4986
2020/1/19 9:15,41.8401,503,7.54677,-1.2,1039.38714,64.4986
2020/1/19 9:30,47.4366,564,7.64478,-0.7,1039.28616,64.4986
2020/1/19 9:45,52.0559,639,9.11493,-0.7,1038.98322,64.4986
2020/1/19 10:00,56.764,695,9.801,-0.3,1038.88224,63.4583
2020/1/19 10:15,60.4061,746,11.36916,0,1038.78126,63.4583
2020/1/19 10:30,62.8934,786,8.52687,0,1038.88224,62.418
2020/1/19 10:45,65.9137,833,8.72289,0.5,1038.37734,62.418
2020/1/19 11:00,67.1574,877,11.56518,1.1,1038.17538,61.3777
2020/1/19 11:15,69.6447,907,10.38906,0.6,1037.87244,60.3374
2020/1/19 11:30,74.264,921,9.50697,1,1037.77146,59.2971
2020/1/19 11:45,74.7082,1001,7.25274,1.2,1037.36754,58.2568
2020/1/19 12:00,74.9747,1025,6.76269,1.5,1037.0646,58.2568
2020/1/19 12:15,75.7742,1021,7.44876,1.5,1036.86264,57.2165
2020/1/19 12:30,74.264,988,7.05672,2,1036.45872,56.1762
2020/1/19 12:45,74.3528,1010,6.8607,1.7,1036.45872,56.1762
2020/1/19 13:00,73.2868,990,7.25274,2.1,1036.0548,55.1359
2020/1/19 13:15,70.533,977,6.76269,2.5,1035.75186,54.0956
2020/1/19 13:30,67.8681,946,6.27264,2.3,1035.65088,54.0956
2020/1/19 13:45,65.8249,904,6.17463,2.6,1035.65088,53.0553
2020/1/19 14:00,63.8706,878,6.76269,2.9,1035.34794,52.015
2020/1/19 14:15,59.6955,838,6.8607,3,1035.34794,52.015
2020/1/19 14:30,56.4975,791,6.46866,3.4,1035.14598,52.015
2020/1/19 14:45,52.4112,751,6.37065,3.1,1035.24696,53.0553
2020/1/19 15:00,46.6371,696,6.46866,2.7,1035.44892,53.0553
2020/1/19 15:15,39.5305,624,6.66468,2.6,1035.44892,54.0956
2020/1/19 15:30,37.2208,559,6.27264,3,1035.34794,54.0956
2020/1/19 15:45,31.6244,505,5.97861,2.9,1035.5499,54.0956
2020/1/19 16:00,14.4797,432,6.17463,2.6,1035.75186,55.1359
2020/1/19 16:15,10.8376,330,5.97861,2.4,1035.95382,56.1762
2020/1/19 16:30,10.3934,292,5.97861,2.2,1035.85284,57.2165
2020/1/19 16:45,4.7081,197,5.78259,2,1036.0548,58.2568
2020/1/19 17:00,0.8883,88,5.29254,1.6,1036.15578,59.2971
2020/1/19 17:15,0,11,4.99851,1.3,1036.25676,60.3374
2020/1/19 17:30,0,0,5.19453,0.9,1036.66068,61.3777
2020/1/19 17:45,0,0,5.29254,0.6,1036.86264,62.418
2020/1/19 18:00,0,0,5.39055,0.4,1036.86264,63.4583
2020/1/19 18:15,0,0,5.19453,0.6,1037.46852,64.4986
2020/1/19 18:30,0,0,5.19453,0.7,1037.77146,65.5389
2020/1/19 18:45,0,0,4.9005,0.8,1037.87244,66.5792
2020/1/19 19:00,0,0,4.01841,0.6,1038.0744,67.6195
2020/1/19 19:15,0,0,3.52836,0.3,1038.5793,68.6598
2020/1/19 19:30,0,0,3.23433,0.5,1038.88224,68.6598
2020/1/19 19:45,0,0,3.13632,0.4,1039.18518,69.7001
2020/1/19 20:00,0,0,3.23433,0.4,1039.38714,70.7404
2020/1/19 20:15,0,0,3.03831,0.4,1039.79106,70.7404
2020/1/19 20:30,0,0,3.23433,0.2,1040.19498,70.7404
2020/1/19 20:45,0,0,2.9403,0.4,1040.29596,71.7807
2020/1/19 21:00,0,0,2.74428,0.1,1040.80086,71.7807
2020/1/19 21:15,0,0,2.54826,0.1,1041.1038,71.7807
2020/1/19 21:30,0,0,2.54826,0,1041.1038,71.7807
2020/1/19 21:45,0,0,2.35224,0,1041.1038,70.7404
2020/1/19 22:00,0,0,2.05821,-0.4,1041.40674,70.7404
2020/1/19 22:15,0,0,1.86219,-0.3,1041.70968,70.7404
2020/1/19 22:30,0,0,1.76418,-0.2,1041.70968,70.7404
2020/1/19 22:45,0,0,1.66617,-0.4,1041.91164,70.7404
2020/1/19 23:00,0,0,1.47015,-0.5,1041.91164,70.7404
2020/1/19 23:15,0,0,1.27413,-0.7,1042.21458,70.7404
2020/1/19 23:30,0,0,0.9801,-0.9,1041.91164,70.7404
2020/1/19 23:45,0,0,0.78408,-1,1042.21458,71.7807
2020/1/20 0:00,0,0,0.58806,-1,1042.1136,71.7807
2020/1/20 0:15,0,0,0.49005,-1.2,1042.41654,72.821
2020/1/20 0:30,0,0,0.49005,-1.2,1042.6185,72.821
2020/1/20 0:45,0,0,0.39204,-1.2,1042.6185,72.821
2020/1/20 1:00,0,0,0.29403,-1.4,1042.41654,73.8613
2020/1/20 1:15,0,0,0.09801,-1.8,1042.6185,74.9016
2020/1/20 1:30,0,0,0.09801,-1.7,1042.71948,74.9016
2020/1/20 1:45,0,0,-0.09801,-1.9,1042.82046,74.9016
2020/1/20 2:00,0,0,-0.29403,-1.8,1042.92144,75.9419
2020/1/20 2:15,0,0,-0.49005,-1.6,1043.42634,75.9419
2020/1/20 2:30,0,0,-0.58806,-1.9,1043.42634,76.9822
2020/1/20 2:45,0,0,-1.07811,-2.1,1043.42634,76.9822
2020/1/20 3:00,0,0,-1.27413,-1.8,1043.52732,76.9822
2020/1/20 3:15,0,0,-1.37214,-1.7,1043.83026,83.224
2020/1/20 3:30,0,0,-1.56816,-1.9,1044.1332,84.2643
2020/1/20 3:45,0,0,-1.56816,-1.7,1043.93124,85.3046
2020/1/20 4:00,0,0,-1.86219,-1.6,1044.23418,85.3046
2020/1/20 4:15,0,0,-1.86219,-1.4,1044.03222,85.3046
2020/1/20 4:30,0,0,-2.05821,-1.3,1044.23418,86.3449
2020/1/20 4:45,0,0,-2.15622,-1.4,1044.43614,87.3852
2020/1/20 5:00,0,0,-2.25423,-1.4,1044.1332,87.3852
2020/1/20 5:15,0,0,-2.35224,-1.3,1044.43614,87.3852
2020/1/20 5:30,0,0,-2.45025,-1.4,1044.53712,87.3852
2020/1/20 5:45,0,0,-2.54826,-1.3,1044.94104,88.4255
2020/1/20 6:00,0,0,-2.54826,-1.1,1045.04202,88.4255
2020/1/20 6:15,0,0,-2.54826,-1.1,1045.24398,88.4255
2020/1/20 6:30,0,0,-2.84229,-1.1,1045.44594,88.4255
2020/1/20 6:45,0,0,-2.9403,-0.9,1045.54692,88.4255
2020/1/20 7:00,0,0,-3.03831,-0.9,1045.95084,88.4255
2020/1/20 7:15,0.4442,0,-2.84229,-1,1045.84986,88.4255
2020/1/20 7:30,2.2208,24,-2.64627,-0.7,1045.74888,88.4255
2020/1/20 7:45,2.7538,41,-2.05821,-0.3,1046.05182,87.3852
2020/1/20 8:00,6.3071,40,-1.07811,-0.2,1046.75868,87.3852
2020/1/20 8:15,13.4137,93,-0.58806,0.1,1046.75868,87.3852
2020/1/20 8:30,8.8833,312,-0.29403,0.4,1046.96064,87.3852
2020/1/20 8:45,10.3046,115,-0.58806,0.4,1046.75868,86.3449
2020/1/20 9:00,12.7919,119,-0.58806,0.5,1047.46554,85.3046
2020/1/20 9:15,16.1675,163,0,0.7,1047.6675,85.3046
2020/1/20 9:30,13.5914,191,1.07811,1,1047.86946,84.2643
2020/1/20 9:45,15.2792,188,1.56816,1,1047.97044,83.224
2020/1/20 10:00,24.6954,169,1.76418,1.1,1048.27338,82.1837
2020/1/20 10:15,52.7665,393,1.66617,1.5,1048.37436,81.1434
2020/1/20 10:30,22.3858,643,2.05821,1.7,1048.07142,80.1031
2020/1/20 10:45,43.7056,300,3.62637,1.5,1048.07142,79.0628
2020/1/20 11:00,67.8681,911,3.03831,2.3,1047.86946,78.0225
2020/1/20 11:15,31.9797,708,4.01841,2.3,1047.97044,76.9822
2020/1/20 11:30,39.5305,339,3.52836,2.5,1047.46554,75.9419
